time,uninter_price,counts,location,tier,distance,sign,type,age,land_square,building_square,room,hall,toilet,total_price,berth_square,berth_price,intered_price
10338,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,0
10339,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,0
10340,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,0
10341,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,0
10342,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,0
10343,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,0
10344,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,0
10345,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,0
10346,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,0
10347,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,0
10348,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,0
10349,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,0
10350,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,0
10351,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,0
10352,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,0
10353,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,0
10410,33729,1,13,5,187.14,1,2,0,144,184,4,2,4,3,0,0,33729
10411,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10412,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10413,33729,2,13,5,187.14,1,2,0,143,184,4,2,4,3100002,0,0,33729
10414,32804,1,13,5,187.14,1,2,0,140,184,4,2,4,3,0,0,32804
10415,33729,2,13,5,187.14,1,2,0,139,184,4,2,4,3100002,0,0,33729
10416,32967,1,13,5,187.14,1,2,0,136,184,4,2,4,3,0,0,32967
10417,32532,1,13,5,187.14,1,2,0,134,184,4,2,4,3,0,0,32532
10418,32532,1,13,5,187.14,1,2,0,130,184,4,2,4,3,0,0,32532
10419,32220,2,13,5,187.14,1,2,0,137,189,4,2,4,2990002,0,0,32220
10420,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10421,31398,2,13,5,187.14,1,2,0,138,193,4,2,4,3100002,0,0,31398
10422,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10423,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10424,32532,1,13,5,187.14,1,2,0,127,184,4,2,4,3,0,0,32532
10425,32532,2,13,5,187.14,1,2,0,130,184,4,2,4,2990002,0,0,32532
10426,32586,2,13,5,187.14,1,2,0,131,184,4,2,4,2990002,0,0,32586
10427,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10428,32532,1,13,5,187.14,1,2,0,134,184,4,2,4,3,0,0,32532
10429,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10430,32532,1,13,5,187.14,1,2,0,135,184,4,2,4,3,0,0,32532
10431,32641,1,13,5,187.14,1,2,0,134,184,4,2,4,3,0,0,32641
10432,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10433,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10434,32532,1,13,5,187.14,1,2,0,138,184,4,2,4,3,0,0,32532
10435,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10436,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10437,35236,2,13,5,187.14,1,2,0,167,208,4,2,4,4400002,0,0,35236
10438,32568,3,13,5,187.14,1,2,0,131,184,4,2,4,3993334,0,0,32568
10439,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10440,32586,2,13,5,187.14,1,2,0,131,184,4,2,4,2990002,0,0,32586
10441,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10442,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10443,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10444,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10445,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10446,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10447,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10448,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10449,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10450,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10451,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10452,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10453,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,32838
10510,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10511,35562,2,13,5,187.14,1,2,0,94,168,4,2,3,2990002,0,0,35562
10512,35403,1,13,5,187.14,1,2,0,94,169,4,2,3,3,0,0,35403
10513,35383,1,13,5,187.14,1,2,0,108,169,4,2,3,3,0,0,35383
10514,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10515,37126,1,13,5,187.14,1,2,0,98,167,4,2,3,3,0,0,37126
10516,35464,2,13,5,187.14,1,2,0,95,169,4,2,3,2990002,0,0,35464
10517,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10518,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10519,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10520,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10521,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10522,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10523,31224,1,13,5,187.14,1,2,0,86,167,4,2,3,3,0,0,31224
10524,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10525,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10526,29374,2,13,5,187.14,1,2,0,85,189,4,2,3,2710002,0,0,29374
10527,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10528,31224,1,13,5,187.14,1,2,0,86,167,4,2,3,3,0,0,31224
10529,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10530,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10531,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10532,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10533,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10534,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10535,31224,2,13,5,187.14,1,2,0,87,167,4,2,3,2600002,0,0,31224
10536,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10537,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10538,31224,1,13,5,187.14,1,2,0,86,167,4,2,3,3,0,0,31224
10539,31314,2,13,5,187.14,1,2,0,86,167,4,2,3,2615002,0,0,31314
10540,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10541,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10542,31224,2,13,5,187.14,1,2,0,86,167,4,2,3,2600002,0,0,31224
10543,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10544,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10545,31224,2,13,5,187.14,1,2,0,86,167,4,2,3,2600002,0,0,31224
10546,44348,6,13,5,187.14,1,2,0,127,175,4,3,4,6486667,0,0,44348
10547,42897,9,13,5,187.14,1,2,0,122,180,4,3,4,6842223,0,0,42897
10548,44784,4,13,5,187.14,1,2,0,130,212,5,3,4,7247501,0,0,44784
10549,37445,4,13,5,187.14,1,2,0,103,170,4,2,4,5100001,0,0,37445
10550,46717,3,13,5,187.14,1,2,0,140,181,5,3,5,5766668,0,0,46717
10551,42853,5,13,5,187.14,1,2,0,137,191,4,3,4,6380001,0,0,42853
10552,42824,3,13,5,187.14,1,2,0,116,173,4,3,4,4893334,0,0,42824
10553,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,36442
10610,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10611,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10612,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10613,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10614,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10615,41106,1,13,5,187.14,1,2,0,106,207,5,3,5,3,0,0,41106
10616,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10617,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10618,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10619,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10620,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10621,36408,2,13,5,187.14,1,2,0,99,173,4,2,3,3150002,0,0,36408
10622,39558,1,13,5,187.14,1,2,0,106,172,5,3,3,3,0,0,39558
10623,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10624,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10625,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10626,49400,2,13,5,187.14,1,2,0,128,251,4,3,4,5250002,0,0,49400
10627,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10628,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10629,35589,5,13,5,187.14,1,2,0,97,178,4,2,3,4712001,0,0,35589
10630,35417,5,13,5,187.14,1,2,0,92,171,4,1,3,4506001,0,0,35417
10631,38131,3,13,5,187.14,1,2,0,108,175,4,2,3,4333334,0,0,38131
10632,38742,1,13,5,187.14,1,2,0,141,222,5,3,5,3,0,0,38742
10633,35406,5,13,5,187.14,1,2,0,89,167,4,1,3,4620001,0,0,35406
10634,36754,1,13,5,187.14,1,2,0,106,177,4,2,3,3,0,0,36754
10635,39314,2,13,5,187.14,1,2,0,122,187,4,2,4,3250002,0,0,39314
10636,33713,1,13,5,187.14,1,2,0,82,166,4,1,3,3,0,0,33713
10637,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10638,38536,3,13,5,187.14,1,2,0,102,165,4,1,3,4266668,0,0,38536
10639,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10640,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10641,33260,1,13,5,187.14,1,2,0,80,168,4,1,3,3,0,0,33260
10642,32468,1,13,5,187.14,1,2,0,88,172,4,1,3,3,0,0,32468
10643,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10644,32468,1,13,5,187.14,1,2,0,90,172,4,1,3,3,0,0,32468
10645,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10646,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10647,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10648,39448,1,13,5,187.14,1,2,0,109,212,5,3,4,3,0,0,39448
10649,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10650,38083,1,13,5,187.14,1,2,0,108,171,4,2,3,3,0,0,38083
10651,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10652,37876,3,13,5,187.14,1,2,0,106,187,4,2,4,4200001,0,0,37876
10653,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,37457
10710,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10711,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10712,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10713,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10714,38760,1,13,5,187.14,1,2,0,92,163,4,2,3,3,0,0,38760
10715,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10716,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10717,38617,1,13,5,187.14,1,2,0,105,168,4,2,3,3,0,0,38617
10718,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10719,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10720,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10721,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10722,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10723,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10724,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10725,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10726,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10727,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10728,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10729,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10730,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10731,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10732,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10733,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10734,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10735,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10736,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10737,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10738,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10739,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10740,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10741,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10742,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10743,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10744,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10745,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10746,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10747,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10748,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10749,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10750,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10751,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10752,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10753,0,0,13,5,187.14,1,2,0,0,0,0,0,0,0,0,0,38688
10110,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10111,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10112,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10113,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10114,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10115,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10116,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10117,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10118,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10119,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10120,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10121,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10122,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10123,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10124,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10125,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10126,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10127,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10128,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10129,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10130,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10131,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10132,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10133,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10134,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10135,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10136,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10137,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10138,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10139,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10140,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10141,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10142,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10143,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10144,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10145,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10146,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10147,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10148,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10149,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10150,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10151,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10152,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10153,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10210,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10211,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10212,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10213,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10214,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10215,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10216,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10217,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10218,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10219,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10220,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10221,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10222,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10223,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10224,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10225,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10226,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10227,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10228,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10229,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10230,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10231,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10232,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10233,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10234,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10235,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10236,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10237,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10238,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10239,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10240,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10241,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10242,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10243,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10244,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10245,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10246,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10247,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10248,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10249,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10250,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10251,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10252,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10253,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10310,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10311,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10312,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10313,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10314,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10315,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10316,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10317,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10318,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10319,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10320,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10321,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10322,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10323,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10324,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10325,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10326,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10327,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10328,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10329,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10330,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10331,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10332,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10333,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10334,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10335,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10336,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10337,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10338,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10339,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10340,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10341,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10342,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10343,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10344,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10345,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10346,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10347,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10348,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10349,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10350,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10351,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10352,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10353,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10410,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10411,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10412,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10413,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10414,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10415,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10416,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10417,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10418,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10419,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10420,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10421,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10422,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10423,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10424,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10425,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10426,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10427,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10428,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10429,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10430,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10431,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10432,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10433,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
10434,0,0,13,5,187.14,2,2,0,0,0,0,0,0,0,0,0,0
