嘉義市,土地,竹圍子段中興小段151~180地號,154.0,商,,,1020601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,13500,88,,0.0,0,土地上有未保存登記之建物,RPXNMLQKPHIFFAI76EC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市忠孝路781~810號,19.6,住,,,1020625,土地1建物1車位0,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841004,130.51,3,2,2,有,有,有,12000,92,,0.0,0,屋況全新裝潢,RPUNMLQKPHIFFAI98DC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市博東路151~180號,18.49,住,,,1020626,土地1建物1車位0,二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,151.03,4,2,2,有,有,有,11000,73,,0.0,0,,RPTNMLTKPHIFFAI56DC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市金龍街211~240號,6.06,住,,,1020717,土地1建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0810625,29.37,0,0,0,無,有,無,6000,204,,0.0,0,含獨立公設地下層,RPTNMLMLPHIFFAI48CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市博東路91~120號,9.65,住,,,1020701,土地1建物1車位0,三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,84.41,2,2,1,有,有,有,8000,95,,0.0,0,含管理費。,RPTOMLOLPHIFFAI88DC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市博東路151~180號,14.47,住,,,1020705,土地1建物1車位0,二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,119.93,3,2,2,有,有,有,10000,83,,0.0,0,,RPQPMLOLPHIFFAI68DC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市博東路151~180號,18.49,住,,,1020701,土地1建物1車位0,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,147.53,4,2,2,有,有,有,15000,102,,0.0,0,含稅金,RPQOMLKMPHIFFAI28DC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市永樂一街1~30號,30.83,住,,,1020801,土地1建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860503,153.63,3,2,2,有,無,無,8000,52,一樓平面,0.0,0,,RPTNMLLJQHIFFAI28CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市永樂二街1~30號,910.0,住,,,1020801,土地1建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860203,89.47,3,2,2,有,有,有,8000,89,,0.0,0,,RPWNMLRJQHIFFAI76EC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市民生北路271~300號,53.0,商,,,1020722,土地1建物1車位0,三層,4,店面(店鋪),住家用,木造,0231001,26.82,4,2,2,有,無,無,14000,522,,0.0,0,,RPXNMLTKQHIFFAI07DC,嘉义市,3,208.26,不动产租赁
