竹北市,房地(土地+建物)+車位,水瀧段91~120地號,12.48,住,,,1010629,土地1建物1車位1,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.57,4,2,2,有,無,8900000,50899,坡道平面,36.36,1000000,,RPXPNLSLOHIFFBJ17CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,12.48,住,,,1010908,土地1建物1車位1,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.57,4,2,2,有,無,9300000,53476,坡道平面,36.36,1000000,,RPPQNLSLOHIFFBJ09CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,12.48,住,,,1010909,土地1建物1車位2,十八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.27,4,2,2,有,無,9900000,56697,坡道機械,33.06,1100000,,RPQQNLSLOHIFFBJ56CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,9.67,商,,,1001007,土地1建物1車位1,一層,24,店面(店鋪),商業用,鋼筋混凝土造,,132.06,3,2,2,無,無,7730000,69801,坡道平面,36.36,1050000,,RPSQNLSLOHIFFBJ76CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,9.49,商,,,1010101,土地1建物1車位1,一層,24,店面(店鋪),商業用,鋼筋混凝土造,,120.67,3,2,2,無,無,7000000,74131,坡道平面,36.36,750000,,RPTQNLSLOHIFFBJ86CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,9.49,商,,,1001218,土地1建物1車位1,一層,24,店面(店鋪),商業用,鋼筋混凝土造,,120.67,3,2,2,無,無,7200000,73538,坡道平面,36.36,1000000,,RPVQNLSLOHIFFBJ07CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物),水瀧段91~120地號,13.12,商,,,1001018,土地1建物1車位0,一層,24,店面(店鋪),商業用,鋼筋混凝土造,,116.44,3,2,2,無,無,10960000,94126,,0.0,0,,RPWQNLSLOHIFFBJ17CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.51,商,,,1001007,土地1建物1車位1,一層,24,店面(店鋪),商業用,鋼筋混凝土造,,138.05,3,2,2,無,無,11550000,103255,坡道平面,36.36,1050000,,RPXQNLSLOHIFFBJ27CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.56,住,,,1011231,土地1建物1車位1,二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.07,2,1,1,有,無,4660000,42573,坡道機械,16.53,550000,,RPORNLSLOHIFFBJ09CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.56,住,,,1010507,土地1建物1車位1,三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.07,2,1,1,有,無,4730000,44334,坡道機械,16.53,450000,,RPPRNLSLOHIFFBJ56CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.56,住,,,1010825,土地1建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.07,2,1,1,有,無,5000000,47131,坡道機械,16.53,450000,,RPQRNLSLOHIFFBJ66CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,7.56,住,,,1011004,土地1建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.07,2,1,1,有,無,5000000,46095,坡道機械,16.53,550000,,RPRRNLSLOHIFFBJ76CB,新竹县,4,58.73,预售屋买卖
