北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,25.2,住,,,1010713,土地1建物1車位2,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,174.94,3,2,2,有,無,7400000,42300,坡道機械,40.74,0,,RPVPMLQKJHIFFBB87CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,24.99,住,,,1010718,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.69,3,2,2,有,無,7490000,46038,坡道平面,28.49,0,,RPWPMLQKJHIFFBB97CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,24.99,住,,,1010727,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.69,3,2,2,有,無,7530000,46284,坡道平面,28.49,0,,RPXPMLQKJHIFFBB08CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,25.2,住,,,1010909,土地1建物1車位2,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,174.94,3,2,2,有,無,7530000,43043,坡道機械,40.74,0,,RPOQMLQKJHIFFBB27CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,24.99,住,,,1010731,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.63,3,2,2,有,無,7600000,47314,坡道平面,26.43,0,,RPQQMLQKJHIFFBB47CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,24.99,住,,,1010709,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.69,3,2,2,有,無,7560000,46469,坡道平面,28.49,0,,RPSQMLQKJHIFFBB67CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,24.99,住,,,1010920,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.69,3,2,2,有,無,7550000,46407,坡道平面,28.49,0,,RPVQMLQKJHIFFBB97CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,24.99,住,,,1010906,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.63,3,2,2,有,無,7500000,46691,坡道平面,26.43,0,,RPWQMLQKJHIFFBB08CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,25.2,住,,,1010803,土地1建物1車位2,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.02,3,2,2,有,無,7210000,42159,坡道機械,39.64,0,,RPTSMLQKJHIFFBB97CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,24.99,住,,,1010913,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.81,3,2,2,有,無,7150000,45308,坡道平面,26.43,0,,RPUSMLQKJHIFFBB08CB,台中市,2,134.80,预售屋买卖
