斗六市,房地(土地+建物),光明段721~750地號,85.8,,工業區,丁種建築用地,1050227,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.54,4,2,3,有,無,5200000,31224,,0.0,0,,RPWNMLPJJHMFFAP86EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段361~390地號,94.15,,工業區,丁種建築用地,1050220,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,169.84,4,2,3,有,無,5980000,35210,,0.0,0,,RPUNMLKKJHMFFAP88EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段721~750地號,85.8,,工業區,丁種建築用地,1051022,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.54,4,2,3,有,無,5200000,31224,,0.0,0,,RPVNMLKKJHMFFAP98EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段361~390地號,94.15,,工業區,丁種建築用地,1050305,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,169.84,3,2,3,有,無,5980000,35210,,0.0,0,,RPPNMLLKJHMFFAP48EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段361~390地號,94.15,,工業區,丁種建築用地,1050219,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,169.84,4,2,3,有,無,5980000,35210,,0.0,0,,RPQNMLLKJHMFFAP58EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,96.0,,鄉村區,乙種建築用地,1060119,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,,190.27,4,3,3,有,無,10500000,55185,,0.0,0,"一樓店舖,二.三.四樓住宅",RPOQMLLJQHMFFAP66EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,96.0,,鄉村區,乙種建築用地,1060112,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,,190.27,4,3,3,有,無,10150000,53345,,0.0,0,"1.一樓店舖,二.三.四樓住宅2.A5.A6合併為一戶",RPSNMLNJQHMFFAP96EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,105.0,,鄉村區,乙種建築用地,1060112,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,,188.18,4,3,3,有,無,10730000,57020,,0.0,0,"1.一樓店舖,二.三.四樓住宅2.A5.A6合併為一戶",RPVNMLNJQHMFFAP27EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,175.0,,鄉村區,乙種建築用地,1051222,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,208.75,4,3,4,有,無,9030000,43257,,0.0,0,,RPXNMLNJQHMFFAP47EB,云林县,5,187.14,预售屋买卖
古坑鄉,房地(土地+建物),東陽段1621~1650地號,133.82,,鄉村區,乙種建築用地,1051224,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,197.58,5,3,5,有,無,8400000,42514,,0.0,0,,RPPOMLNJQHMFFAP76EB,云林县,5,187.14,预售屋买卖
