馬公市,土地,鐵線段601~630地號,232.94,,一般農業區,甲種建築用地,1011115,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5980000,25672,,0.0,0,"農變建專案核准變更起造人,交易總價包括未興建房屋建築費用。",RPOOMLMJKIHFFAX68CA,澎湖县,7,265.51,不动产买卖
馬公市,土地,鐵線段601~630地號,234.15,,一般農業區,甲種建築用地,1011115,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6300000,26906,,0.0,0,"農變建專案核准變更起造人,交易總價包括未興建房屋建築費用。",RPPOMLMJKIHFFAX78CA,澎湖县,7,265.51,不动产买卖
馬公市,土地,鐵線段601~630地號,226.4,,一般農業區,甲種建築用地,1011115,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5980000,26413,,0.0,0,"農變建專案核准變更起造人,交易總價包括未興建房屋建築費用。",RPQOMLMJKIHFFAX88CA,澎湖县,7,265.51,不动产买卖
馬公市,土地,鐵線段601~630地號,221.34,,一般農業區,甲種建築用地,1011115,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5980000,27017,,0.0,0,"農變建專案核准變更起造人,交易總價包括未興建房屋建築費用。",RPROMLMJKIHFFAX98CA,澎湖县,7,265.51,不动产买卖
西嶼鄉,土地,合界頭段91~120地號,1702.0,,一般農業區,農牧用地,1011123,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2026666,1191,,0.0,0,,RPSOMLMJKIHFFAX09CA,澎湖县,7,265.51,不动产买卖
望安鄉,土地,望安段661~690地號,378.0,,一般農業區,農牧用地,1011115,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,170000,450,,0.0,0,親友、員工或其他特殊關係間之交易。;親友、員工或其他特殊關係間之交易。,RPRNMLPJKIHFFAX56CA,澎湖县,7,265.51,不动产买卖
望安鄉,土地,望安段661~690地號,378.0,,一般農業區,農牧用地,1011115,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,170000,450,,0.0,0,親友、員工或其他特殊關係間之交易。;親友、員工或其他特殊關係間之交易。,RPUNMLPJKIHFFAX86CA,澎湖县,7,265.51,不动产买卖
馬公市,房地(土地+建物),澎湖縣馬公巿三多路390巷1~30號,213.55,住,,,1011103,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0950214,181.73,6,2,4,有,無,8200000,45122,,0.0,0,,RPTNMLKKKIHFFAX98CA,澎湖县,7,265.51,不动产买卖
湖西鄉,土地,湖西南段2071~2100地號,423.15,,一般農業區,農牧用地,1011109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,473,,0.0,0,"親友、員工或其他特殊關係間之交易。;親友、員工或其他特殊關係間之交易。本交易為兄弟間買賣交易,交易金額由雙方口頭約定。",RPVNMLMKKIHFFAX76CA,澎湖县,7,265.51,不动产买卖
馬公市,土地,興崁段571~600地號,183.4,,一般農業區,農牧用地,1011108,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,277392,1512,,0.0,0,親友、員工或其他特殊關係間之交易。;三親等買賣,RPXNMLTKKIHFFAX67CA,澎湖县,7,265.51,不动产买卖
湖西鄉,土地,林投北段391~420地號,77.47,,鄉村區,乙種建築用地,1011112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,171578,2215,,0.0,0,,RPPNMLLKKIHFFAX78DA,澎湖县,7,265.51,不动产买卖
湖西鄉,土地,湖東新段121~150地號,121.01,,鄉村區,乙種建築用地,1011005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,211689,1749,,0.0,0,,RPPNMLRJKIHFFAX66DA,澎湖县,7,265.51,不动产买卖
馬公市,土地,鐵線段1111~1140地號,170.51,,鄉村區,乙種建築用地,1011120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,3519,,0.0,0,,RPSNMLKMJIHFFAX09DA,澎湖县,7,265.51,不动产买卖
馬公市,土地,烏崁新段811~840地號,2076.52,,一般農業區,農牧用地,1011107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5020000,2418,,0.0,0,,RPTNMLKMJIHFFAX56DA,澎湖县,7,265.51,不动产买卖
馬公市,房地(土地+建物),澎湖縣馬公巿中華路211~240號,30.53,住,,,1011120,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821119,123.66,3,1,2,有,無,4800000,38816,,0.0,0,,RPRNMLKMJIHFFAX88CA,澎湖县,7,265.51,不动产买卖
馬公市,土地,山水西段1~30地號,76.08,,鄉村區,乙種建築用地,1011121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,10515,,0.0,0,,RPPNMLNJKIHFFAX78CA,澎湖县,7,265.51,不动产买卖
