南竿鄉,土地,清水段1261~1290地號,63.45,其他,,,1030721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,3152,,0.0,0,,RPPNMLPJQHJFFAZ37DA,连江县,8,206.97,不动产买卖
莒光鄉,土地,福正段271~300地號,16.51,住,,,1030701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16510,1000,,0.0,0,,RPPNMLSKQHJFFAZ77DA,连江县,8,206.97,不动产买卖
北竿鄉,土地,橋仔段271~300地號,3.32,住,,,1030812,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10500,3163,,0.0,0,,RPPNMLQLQHJFFAZ57CA,连江县,8,206.97,不动产买卖
北竿鄉,土地,橋仔段271~300地號,0.04,住,,,1030812,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,130,0,,0.0,0,,RPQNMLQLQHJFFAZ67CA,连江县,8,206.97,不动产买卖
東引鄉,土地,東引西段1021~1050地號,6040.79,其他,,,1030714,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10208935,1690,,0.0,0,向政府機關登承購案件，此土地為機關建地,RPPNMLLJRHJFFAZ07DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,福沃段61~90地號,353.33,其他,,,1031002,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35333,100,,0.0,0,向政府機關承購之案件。;向政府機關承購之案件。此地為保護區，非建地,RPPNMLNLIIJFFAZ66DA,连江县,8,206.97,不动产买卖
莒光鄉,土地,福正段121~150地號,58.08,住,,,1030918,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,73762,1270,,0.0,0,有民情風俗因素之交易。;有民情風俗因素之交易。,RPPNMLNJJIJFFAZ09CA,连江县,8,206.97,不动产买卖
東引鄉,土地,東引西段841~870地號,432.53,農,,,1030930,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,49718,115,,0.0,0,向政府機關承購之案件。;向政府機關承購之案件。,RPPNMLPJJIJFFAZ76DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,津沙段481~510地號,21.25,住,,,1040209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,372000,17506,,0.0,0,,RPPNMLPLKHKFFAZ07DA,连江县,8,206.97,不动产买卖
南竿鄉,房地(土地+建物),連江縣南竿鄉復興村31~60號,170.22,住,,,1040205,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0881020,141.38,3,2,3,有,無,4800000,33951,,0.0,0,有民情風俗因素之交易。;有民情風俗因素之交易。土地與建物價格無法分開,RPPNMLOJLHKFFAZ86DA,连江县,8,206.97,不动产买卖
東引鄉,土地,東引西段931~960地號,33.78,住,,,1040129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,66030,1955,,0.0,0,含增建或未登記建物。;含增建或未登記建物。,RPPNMLRJMHKFFAZ17CA,连江县,8,206.97,不动产买卖
東引鄉,土地,東引西段661~690地號,37.92,住,,,1040311,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,180000,4747,,0.0,0,,RPPNMLRLLHKFFAZ37DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,介壽段841~870地號,168.23,住,,,1040318,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,916871,5450,,0.0,0,含增建或未登記建物。;含增建或未登記建物。劉京鑫持分1/9王佳琦持分1/9巫宇馨持分/1/9陳金蓮持分1/9賴衣?持分1/9陳風昊持分1/9,RPPNMLSJMHKFFAZ37DA,连江县,8,206.97,不动产买卖
北竿鄉,土地,塘岐段361~390地號,925.75,其他,,,1040312,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,361325,390,,0.0,0,"有民情風俗因素之交易。;有民情風俗因素之交易。康嫩妹持分1/2,康荷玉1/2",RPPNMLTJMHKFFAZ47DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,介壽段271~300地號,58.97,住,,,1031009,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,203493,,0.0,0,受債權債務影響或債務抵償之交易。;含未登記建物及一個車位。受債權債務影響或債務抵償之交易。,RPRNMLSLJIJFFAZ37CA,连江县,8,206.97,不动产买卖
南竿鄉,土地,介壽段961~990地號,32.71,住,,,1031030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,9172,,0.0,0,,RPPNMLMKJIJFFAZ56DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,介壽段601~630地號,6.72,商,,,1031015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20160,3000,,0.0,0,向政府機關承購之案件。;向政府機關承購之案件。林水英持份1/3，陳子明持份1/3，陳龍生持份1/3,RPPNMLLLJIJFFAZ56DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,福沃段301~330地號,25.3,商,,,1031110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,235822,9321,,0.0,0,"有未登記建物移轉   陳昱蓉持份1/7,邱燕萍持份1/7,林建國持份1/7,林世發持份1/7",RPSNMLSLJIJFFAZ57DA,连江县,8,206.97,不动产买卖
北竿鄉,土地,塘岐段451~480地號,282.08,其他,,,1031103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4400000,15598,,0.0,0,此土地為機關用地，有未登記建物。,RPPNMLPLJIJFFAZ96DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,復興段751~780地號,107.8,住,,,1031105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,4638,,0.0,0,親友、員工或其他特殊關係間之交易。;親友、員工或其他特殊關係間之交易。,RPPNMLPJKIJFFAZ76CA,连江县,8,206.97,不动产买卖
南竿鄉,土地,介壽段31~60地號,103.62,住,,,1031128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1473000,14215,,0.0,0,有未登記建物。劉正元持份6分之1，劉淑珍持份6分之1，陳天發持份6分之1，王文忠持份6分之1。,RPPNMLOJKIJFFAZ76DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,津沙段601~630地號,173.08,住,,,1031201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,1156,,0.0,0,親友、員工或其他特殊關係間之交易。;親友、員工或其他特殊關係間之交易。,RPPNMLKMKIJFFAZ66DA,连江县,8,206.97,不动产买卖
